transaction_id,user_id,transaction_date,raw_timestamp,region,city,product_category,price,quantity,sale_amount,status,age,subscription,store_id,email,username
T16702,SG-20470,2015-05-20,2015-05-20 13:43:54,South,Wilson,Furniture,40.78,4,163.136,Failed,26,Premium,S07,sheri.gordon@example.com,sheri74
T18433,SC-20260,2014-09-14,2014-09-14 10:47:35,Central,Corpus Christi,Office Supplies,1.51,4,6.048,Pending,58,Free,S07,scott.cohen@example.com,scott5
T32423,RM-19375,2016-04-08,2016-04-08 12:11:06,South,Columbus,Furniture,70.98,5,354.9,Pending,69,Premium,S11,raymond.messe@example.com,raymond35
T16499,SS-20515,2015-07-24,2015-07-24 10:30:45,South,Louisville,Office Supplies,15.01,9,135.09,Completed,26,Basic,S02,shirley.schmidt@example.com,shirley44
T18921,DS-13180,2014-04-28,2014-04-28 19:48:56,East,Jamestown,Technology,79.99,2,159.98,Failed,35,Free,S04,david.smith@example.com,david29
T12402,AS-10090,2017-04-01,2017-04-01 11:49:29,Central,Springfield,Office Supplies,15.7,6,94.2,Completed,57,Premium,S01,adam.shillingsburg@example.com,adam89
T16301,SB-20170,2014-06-06,2014-06-06 19:58:55,Central,Chicago,Office Supplies,8.2,3,24.588,Pending,69,Premium,S08,sarah.bern@example.com,sarah36
T11393,PP-18955,2016-02-05,2016-02-05 19:04:04,South,Smyrna,Office Supplies,48.91,7,342.37,Pending,64,Free,S03,paul.prost@example.com,paul35
T18386,CV-12805,2017-09-04,2017-09-04 19:44:14,West,Oakland,Office Supplies,3.94,3,11.808,Completed,44,Basic,S02,cynthia.voltz@example.com,cynthia86
T11616,JK-16120,2015-08-10,2015-08-10 17:03:28,Central,Eagan,Office Supplies,,1,3.75,Completed,36,Premium,S11,julie.kriz@example.com,julie11
T12540,EM-13810,2015-07-16,2015-07-16 16:24:48,West,San Francisco,Furniture,224.78,6,1348.704,Pending,31,Basic,S05,eleni.mccrary@example.com,eleni28
T17298,NB-18655,2015-02-10,2015-02-10 08:48:43,East,Philadelphia,Office Supplies,15.45,5,77.24,Failed,58,Free,S06,nona.balk@example.com,nona36
T16565,CT-11995,2014-05-07,2014-05-07 19:38:13,East,Lawrence,Office Supplies,2.88,3,8.64,Failed,39,Basic,S05,carol.triggs@example.com,carol39
T11250,DJ-13630,2017-12-18,2017-12-18 16:56:50,East,New York City,Furniture,126.88,9,1141.938,Completed,24,Basic,S04,doug.jacobs@example.com,doug40
T14636,BS-11380,2017-03-12,2017-03-12 09:28:37,West,San Francisco,Office Supplies,80.98,3,242.94,Failed,25,Basic,S03,bill.stewart@example.com,bill99
T15105,GM-14500,2015-03-26,2015-03-26 12:28:43,East,Philadelphia,Technology,5.59,3,16.776,Completed,27,Premium,S03,gene.mcclure@example.com,gene43
T13213,SF-20200,2014-12-23,2014-12-23 16:08:56,Central,Richmond,Office Supplies,18.84,11,207.24,Pending,37,Basic,S01,sarah.foster@example.com,sarah14
T10891,JE-15475,2017-06-20,2017-06-20 11:52:28,East,New Rochelle,Office Supplies,17.1,3,51.312,Pending,32,Premium,S12,jeremy.ellison@example.com,jeremy35
T19899,LP-17095,2016-06-06,2016-06-06 14:01:33,East,Fairfield,Furniture,41.32,2,82.64,Failed,27,Free,S12,liz.preis@example.com,liz52
T12623,MC-17635,2014-12-03,2014-12-03 17:50:53,Central,Saint Louis,Office Supplies,6.48,4,25.92,Failed,44,Basic,S01,matthew.clasen@example.com,matthew96
T11636,NW-18400,2014-11-26,2014-11-26 14:03:53,West,Tigard,Office Supplies,5.18,3,15.552,Failed,69,Free,S04,natalie.webber@example.com,natalie86
T17258,EM-14140,2016-05-30,2016-05-30 20:12:00,Central,Superior,Office Supplies,104.85,6,629.1,Completed,47,Premium,S03,eugene.moren@example.com,eugene32
T16484,KN-16390,2017-06-03,2017-06-03 15:10:11,East,New York City,Furniture,192.38,2,384.768,Completed,34,Free,S05,katherine.nockton@example.com,katherine68
T18784,JD-16150,2016-09-15,2016-09-15 13:12:05,West,Twin Falls,Furniture,376.13,3,1128.39,Pending,43,Free,S03,justin.deggeller@example.com,justin26
T18657,RP-19390,2014-09-13,2014-09-13 16:02:42,West,Seattle,Office Supplies,48.94,1,48.94,Pending,55,Basic,S08,resi.pölking@example.com,resi20
T14377,BT-11305,2014-04-25,2014-04-25 15:53:54,West,San Gabriel,Office Supplies,90.24,3,270.72,Completed,37,Premium,S03,beth.thompson@example.com,beth32
T14813,EB-14110,2016-11-14,2016-11-14 16:18:09,East,Philadelphia,Technology,299.99,4,1199.976,Completed,21,Premium,S10,eugene.barchas@example.com,eugene61
T14713,EJ-13720,2014-12-16,2014-12-16 12:31:16,Central,Huntsville,Office Supplies,5.18,7,36.288,Completed,54,Basic,S10,ed.jacobs@example.com,ed40
T18832,DH-13675,2015-11-15,2015-11-15 16:34:15,South,Harrisonburg,Furniture,19.98,2,39.96,Failed,69,Free,S05,duane.huffman@example.com,duane36
T17130,PK-19075,2016-04-16,2016-04-16 21:55:33,South,Nashville,Technology,8.79,4,35.168,Failed,59,Premium,S01,pete.kriz@example.com,pete33
T13637,PP-18955,2016-11-10,2016-11-10 09:02:16,East,Springfield,Office Supplies,7.42,3,22.248,Completed,27,Basic,S06,paul.prost@example.com,paul43
T18592,SO-20335,2017-04-23,2017-04-23 18:18:02,West,Greeley,Office Supplies,9.34,2,18.688,Failed,60,Basic,S11,sean.o'donnell@example.com,sean2
T11913,FH-14275,2017-07-03,2017-07-03 13:53:42,Central,Houston,Technology,199.04,3,597.132,Completed,50,Premium,S02,frank.hawley@example.com,frank42
T13964,ED-13885,2017-02-19,2017-02-19 20:05:20,West,Los Angeles,Furniture,14.89,3,44.67,Completed,63,Premium,S09,emily.ducich@example.com,emily64
T19741,KD-16615,2017-03-16,2017-03-16 10:21:03,West,Los Angeles,Office Supplies,46.89,3,140.67,Pending,38,Free,S04,ken.dana@example.com,ken25
T14181,JK-15730,2017-10-07,2017-10-07 16:47:00,Central,Houston,Office Supplies,0.85,5,4.24,Failed,32,Basic,S10,joe.kamberova@example.com, 
T17904,DC-12850,2017-08-13,2017-08-13 19:26:49,South,Memphis,Furniture,211.82,2,423.648,Failed,69,Premium,S06,dan.campbell@example.com,dan78
T17608,NS-18505,2017-12-24,2017-12-24 13:33:37,Central,Dallas,Office Supplies,132.16,2,264.32,Failed,27,Basic,S11,neola.schneider@example.com,neola4
T11125,HL-15040,2014-01-20,2014-01-20 17:32:24,South,Jonesboro,Office Supplies,2.21,3,6.63,Pending,45,Basic,S12,hunter.lopez@example.com,hunter2
T16065,RA-19285,2015-12-25,2015-12-25 08:31:08,West,San Diego,Office Supplies,5.98,3,17.94,,42,Free,S03,ralph.arnett@example.com,ralph41
T14193,HK-14890,2015-11-16,2015-11-16 09:56:55,West,Boise,Furniture,348.21,2,696.42,Failed,39,Basic,S03,heather.kirkland@example.com,heather72
T11160,AA-10315,2017-06-29,2017-06-29 15:57:24,Central,Minneapolis,Office Supplies,120.98,3,362.94,Failed,68,Free,S11,alex.avila@example.com,alex9
T12972,JF-15565,2017-11-06,2017-11-06 21:44:44,South,Fayetteville,Furniture,14.14,2,28.272,Completed,44,Premium,S12,jill.fjeld@example.com,jill56
T11468,TH-21550,2015-05-16,2015-05-16 16:00:09,South,Jacksonville,Technology,63.99,4,255.968,Pending,30,Free,S02,tracy.hopkins@example.com,tracy42
T10704,JK-15370,2015-04-09,9/4/2015 14.49,West,Long Beach,Furniture,123.3,3,369.912,Pending,41,Premium,S11,jay.kimmel@example.com,jay61
T19013,EA-14035,2016-02-21,2016-02-21 10:40:29,East,New York City,Furniture,19.4,7,135.8,Pending,62,Premium,S02,erin.ashbrook@example.com,erin81
T17566,TB-21250,2016-01-30,2016-01-30 15:11:17,West,Seattle,Furniture,48.58,1,48.58,Failed,68,Premium,S05,tim.brockman@example.com,tim26
T12199,CK-12205,2015-03-28,2015-03-28 18:31:47,East,Philadelphia,Office Supplies,5.18,3,15.552,Failed,63,Premium,S07,chloris.kastensmidt@example.com,chloris70
T12578,RA-19885,2014-11-22,2014-11-22 20:24:53,South,Columbus,Office Supplies,225.04,3,675.12,Failed,69,Premium,S02,ruben.ausman@example.com,ruben49
T14457,AS-10630,2015-09-03,2015-09-03 12:44:40,West,San Francisco,Office Supplies,3.18,2,6.368,,32,Premium,S09,ann.steele@example.com,ann81
T18443,JB-16045,2016-03-06,2016-03-06 21:24:21,East,Philadelphia,Technology,215.97,2,431.94,Completed,21,Basic,S03,julia.barnett@example.com,julia51
T14671,DB-13555,2017-05-06,2017-05-06 19:52:11,Central,Fort Worth,Office Supplies,154.54,5,772.68,Pending,49,Basic,S07,dorothy.badders@example.com,dorothy54
T11821,EA-14035,2016-02-16,2016-02-16 17:59:38,Central,Chicago,Office Supplies,15.34,6,92.064,Failed,46,Basic,S04,erin.ashbrook@example.com,erin97
T18871,SH-19975,2017-12-01,2017-12-01 11:21:31,West,Seattle,Furniture,5.89,12,70.68,Completed,33,Premium,S11,sally.hughsby@example.com,sally75
T16670,CA-12775,2017-05-12,2017-05-12 11:07:02,East,Vineland,Technology,,5,87.4,Completed,48,Basic,S08,cynthia.arntzen@example.com,cynthia81
T17314,SC-20575,2015-10-09,2015-10-09 18:43:12,South,Miami,Office Supplies,4.67,8,37.376,Completed,65,Premium,S03,sonia.cooley@example.com,sonia13
T10264,SB-20290,2014-09-19,2014-09-19 17:00:39,Central,Houston,Technology,359.99,7,2519.958,Failed,61,Basic,S04,sean.braxton@example.com,sean57
T11304,CS-12460,2017-07-03,2017-07-03 10:02:44,South,Columbus,Furniture,23.99,1,23.99,Pending,47,Basic,S08,chuck.sachs@example.com,chuck60
T12384,CV-12295,2017-03-25,2017-03-25 08:12:02,West,Fresno,Office Supplies,1.78,9,16.02,Pending,25,Basic,S08,christina.vanderzanden@example.com,christina2
T14828,JO-15145,2014-11-01,2014-11-01 15:06:24,South,Richmond,Office Supplies,34.76,2,69.52,Failed,59,Free,S08,jack.o'briant@example.com,jack68
T15837,MJ-17740,2015-06-09,2015-06-09 11:54:58,South,Miami,Technology,14.52,5,72.6,Completed,49,Free,S05,max.jones@example.com,max91
T13148,AR-10825,2014-06-30,2014-06-30 20:22:38,West,Los Angeles,Office Supplies,6.48,5,32.4,Failed,66,Premium,S03,anthony.rawles@example.com,anthony27
T17769,LB-16735,2017-11-12,2017-11-12 21:19:52,South,Tallahassee,Office Supplies,5.34,5,26.72,Pending,38,Premium,S07,larry.blacks@example.com,larry26
T18276,DB-13360,2015-06-26,2015-06-26 21:31:31,East,Lakewood,Office Supplies,4.78,9,43.056,Completed,68,Free,S11,dennis.bolton@example.com,dennis25
T19846,RE-19450,2014-06-03,2014-06-03 20:59:21,Central,Decatur,Office Supplies,44.23,3,132.696,Failed,42,Premium,S03,richard.eichhorn@example.com,richard68
T19674,FM-14290,2016-12-23,2016-12-23 16:08:49,East,Philadelphia,Technology,299.99,5,1499.97,Failed,63,Free,S11,frank.merwin@example.com,frank87
T10159,NP-18670,2016-11-20,2016-11-20 11:50:08,Central,Edmond,Office Supplies,7.31,2,14.62,Failed,26,Premium,S02,,nora64
T15992,ES-14020,2017-09-15,2017-09-15 17:01:16,West,Los Angeles,Technology,52.79,7,369.544,Pending,69,Premium,S07,erica.smith@example.com,erica57
T13097,TD-20995,2015-08-23,2015-08-23 09:13:53,Central,Bolingbrook,Office Supplies,2.88,2,5.768,Failed,19,Premium,S11,tamara.dahlen@example.com,tamara12
T16391,DK-12835,2015-02-07,2015-02-07 15:05:26,South,Springfield,Office Supplies,6.48,2,12.96,Failed,39,Basic,S04,damala.kotsonis@example.com,damala18
T15696,AH-10465,2016-05-05,2016-05-05 16:40:32,West,San Francisco,Furniture,35.54,2,71.088,Pending,52,Premium,S07,amy.hunt@example.com,amy20
T15349,CS-12250,2015-01-04,2015-01-04 20:16:22,Central,Woodbury,Office Supplies,10.78,3,32.34,Pending,51,Premium,S11,chris.selesnick@example.com,chris39
T18679,RD-19810,2016-09-02,2016-09-02 21:56:36,Central,Houston,Office Supplies,1.08,8,8.608,,56,Basic,S10,ross.devincentis@example.com,ross43
T13380,PO-19180,2017-03-17,2017-03-17 16:29:45,Central,Houston,Office Supplies,3.42,3,10.272,Failed,45,Free,S11,philisse.overcash@example.com,philisse85
T17260,EM-14140,2016-05-30,2016-05-30 19:43:02,Central,Superior,Office Supplies,6.48,7,45.36,Failed,52,Free,S09,eugene.moren@example.com,eugene78
T19897,JF-15415,2014-06-17,2014-06-17 10:19:59,Central,Chicago,Office Supplies,31.01,2,62.016,Pending,59,Free,S07,jennifer.ferguson@example.com,jennifer61
T16353,HG-14845,2015-09-13,2015-09-13 08:42:55,East,Philadelphia,Office Supplies,2.41,1,2.412,Pending,38,Basic,S08,harry.greene@example.com,harry92
T15244,KM-16375,2016-07-25,2016-07-25 19:16:34,South,Arlington,Office Supplies,10.44,1,10.44,,20,Premium,S02,,katherine27
T19861,HR-14770,2017-01-14,2017-01-14 13:35:38,Central,Richmond,Technology,16.95,4,67.8,Pending,29,Basic,S10,hallie.redmond@example.com,hallie71
T12948,MP-18175,2017-12-14,2017-12-14 20:56:44,West,San Diego,Office Supplies,4.64,14,64.96,Completed,21,Basic,S07,mike.pelletier@example.com,mike4
T19349,DN-13690,2016-12-22,2016-12-22 14:33:05,West,Moreno Valley,Furniture,105.34,8,842.72,Pending,37,Premium,S01,duane.noonan@example.com,duane13
T16070,CC-12430,2017-05-20,2017-05-20 16:23:20,West,Lakewood,Technology,343.2,1,343.2,Pending,35,Free,S06,chuck.clark@example.com,chuck63
T14401,GZ-14470,2016-03-17,2016-03-17 19:20:36,East,Columbia,Office Supplies,300.65,3,901.95,Pending,67,Basic,S04,,gary62
T17461,AR-10540,2015-04-11,2015-04-11 08:56:55,West,Los Angeles,Technology,159.99,4,639.968,Pending,46,Free,S09,andy.reiter@example.com, 
T17024,AP-10915,2014-08-23,2014-08-23 21:14:16,West,Denver,Office Supplies,5.18,6,31.104,Failed,41,Free,S03,arthur.prichep@example.com,arthur11
T13092,BH-11710,2016-03-03,2016-03-03 18:19:55,East,Newark,Technology,95.99,5,479.95,,42,Premium,S04,brosina.hoffman@example.com,brosina45
T15737,MV-17485,2014-01-20,2014-01-20 08:17:08,West,Los Angeles,Office Supplies,9.68,2,19.36,Completed,48,Free,S02,mark.huff@example.com,mark5
T17450,SJ-20125,2017-09-17,2017-09-17 15:16:32,Central,Houston,Office Supplies,3.3,3,9.912,Completed,28,Basic,S02,sanjit.jacobs@example.com,sanjit43
T12303,DL-13495,2016-01-17,2016-01-17 08:48:48,South,Columbus,Technology,79.0,4,316,Pending,48,Premium,S04,dionis.lloyd@example.com,dionis29
T19049,KM-16225,2017-12-16,2017-12-16 08:06:31,West,Sunnyvale,Office Supplies,14.8,3,44.4,Failed,29,Free,S05,kalyca.meade@example.com,kalyca3
T14541,ES-14080,2015-02-27,2015-02-27 20:06:41,East,Providence,Furniture,70.56,7,493.92,Failed,66,Free,S04,erin.smith@example.com,erin93
T17606,BS-11665,2016-05-27,2016-05-27 19:49:19,Central,Chicago,Furniture,2.79,2,5.584,Completed,38,Basic,S05,brian.stugart@example.com,brian84
T18093,SR-20425,2017-11-08,2017-11-08 21:44:31,East,New York City,Office Supplies,21.98,5,109.9,Failed,68,Basic,S04,sharelle.roach@example.com,sharelle60
T15528,AB-10255,2015-05-08,2015-05-08 17:00:05,East,New York City,Office Supplies,18.97,2,37.94,Completed,22,Free,S04,alejandro.ballentine@example.com,alejandro17
T10395,VP-21730,2017-06-30,2017-06-30 12:34:57,West,Las Vegas,Office Supplies,25.26,3,75.792,Failed,64,Basic,S03,victor.preis@example.com,victor61
T13538,SB-20290,2014-05-09,2014-05-09 21:52:43,South,Henderson,Office Supplies,27.75,3,83.25,Completed,53,Basic,S04,sean.braxton@example.com,sean75
T16979,DL-13315,2017-11-25,2017-11-25 18:18:50,South,Atlanta,Office Supplies,5.43,9,48.87,Failed,57,Premium,S09,delfina.latchford@example.com,delfina40
T17395,DD-13570,2017-05-02,2017-05-02 13:42:03,West,Los Angeles,Office Supplies,6.88,5,34.4,Failed,43,Basic,S05,dorothy.dickinson@example.com,dorothy14
T19159,ML-17395,2014-08-04,2014-08-04 21:06:27,East,Bangor,Technology,28.38,9,255.42,Failed,61,Premium,S07,marina.lichtenstein@example.com,marina39
T13701,AC-10615,2017-12-24,2017-12-24 14:36:44,East,Rochester,Furniture,37.93,1,37.93,Failed,21,Free,S06,ann.chong@example.com,ann32
T13825,CC-12685,2015-09-14,2015-09-14 13:41:01,East,New York City,Technology,439.99,2,879.984,,65,Basic,S12,craig.carroll@example.com,craig44
T12267,SM-20320,2017-10-12,2017-10-12 17:02:01,South,Monroe,Office Supplies,3.98,2,7.968,Completed,64,Premium,S04,sean.miller@example.com,sean71
T12026,MC-17275,2015-03-13,2015-03-13 13:23:16,West,Seattle,Furniture,70.98,2,141.96,Failed,42,Free,S03,marc.crier@example.com,marc82
T17682,KM-16375,2014-12-31,2014-12-31 15:12:37,East,Providence,Furniture,100.98,6,605.88,Failed,64,Premium,S09,katherine.murray@example.com,katherine49
T10590,ZC-21910,2016-03-20,2016-03-20 17:02:23,West,Salem,Office Supplies,5.18,4,20.736,Pending,33,Premium,S02,zuschuss.carroll@example.com,zuschuss83
T18340,YS-21880,2017-04-13,2017-04-13 15:16:58,West,Hesperia,Furniture,72.78,6,436.704,Completed,20,Free,S02,yana.sorensen@example.com,yana78
T14441,DK-13375,2016-07-22,2016-07-22 15:23:54,Central,Westland,Technology,109.95,1,109.95,Pending,36,Free,S10,dennis.kane@example.com,dennis42
T16856,MF-18250,2017-12-23,2017-12-23 14:27:28,South,Little Rock,Office Supplies,22.48,2,44.96,Pending,64,Basic,S07,monica.federle@example.com,monica19
T16030,TB-21250,2016-11-14,2016-11-14 14:26:51,West,Los Angeles,Office Supplies,3.28,3,9.84,Pending,55,Free,S09,tim.brockman@example.com,tim91
T11137,FH-14275,2016-11-12,2016-11-12 11:01:45,Central,La Porte,Office Supplies,35.94,8,287.52,Pending,58,Premium,S06,frank.hawley@example.com,frank9
T13753,DR-12880,2017-08-27,2017-08-27 13:18:02,West,Inglewood,Office Supplies,38.76,3,116.28,Pending,26,Premium,S12,dan.reichenbach@example.com,dan73
T12126,EH-14005,2017-12-01,2017-12-01 16:52:28,East,Philadelphia,Technology,8.99,7,62.958,Pending,50,Premium,S03,erica.hernandez@example.com,erica36
T12377,MS-17770,2014-08-19,2014-08-19 14:01:50,East,Columbus,Office Supplies,19.19,4,76.776,Failed,31,Basic,S01,maxwell.schwartz@example.com,maxwell89
T18174,GH-14410,2014-07-09,2014-07-09 16:34:47,West,Los Angeles,Office Supplies,6.98,6,41.904,,26,Basic,S04,gary.hansen@example.com,gary20
T17406,CB-12535,2015-05-14,2015-05-14 12:35:03,West,Camarillo,Furniture,48.78,2,97.568,Completed,19,Premium,S01,claudia.bergmann@example.com,claudia51
T15504,TH-21115,2017-11-02,2017-11-02 20:17:04,East,Philadelphia,Office Supplies,6.71,3,20.136,Failed,56,Premium,S11,thea.hudgings@example.com,thea75
T13189,JE-16165,2017-10-20,2017-10-20 12:28:15,West,Woodland,Office Supplies,3.75,1,3.75,Completed,69,Free,S03,justin.ellison@example.com,justin20
T19455,RP-19855,2015-09-28,2015-09-28 21:36:06,West,Los Angeles,Technology,18.39,2,36.784,Pending,40,Premium,S10,roy.phan@example.com,roy18
T12712,CP-12085,2017-10-09,2017-10-09 10:28:32,East,Lakewood,Furniture,11.47,4,45.888,,36,Free,S11,cathy.prescott@example.com,cathy95
T10100,RB-19465,2016-08-29,2016-08-29 12:41:26,Central,Chicago,Office Supplies,9.23,7,64.624,Failed,26,Basic,S08,rick.bensley@example.com,rick6
T14001,Dp-13240,2014-10-11,2014-10-11 17:51:37,West,Seattle,Furniture,5.77,11,63.47,Failed,62,Basic,S03,dean.percer@example.com,dean38
T17611,SA-20830,2014-02-22,2014-02-22 19:58:10,West,Moreno Valley,Office Supplies,6.48,3,19.44,Pending,38,Premium,S03,sue.reed@example.com,sue95
T16610,KB-16585,2015-03-10,2015-03-10 09:59:29,East,Clinton,Office Supplies,14.97,6,89.82,Failed,24,Basic,S09,ken.black@example.com,ken72
T11629,AS-10240,2017-06-21,2017-06-21 19:41:16,East,Cleveland,Furniture,3.58,5,17.92,Failed,63,Premium,S12,alan.shonely@example.com,alan70
T16067,AH-10465,2015-01-17,2015-01-17 08:03:24,South,Bartlett,Office Supplies,11.12,8,88.96,Completed,53,Basic,S06,amy.hunt@example.com,amy2
T18041,CM-11815,2017-08-21,2017-08-21 09:33:13,West,Seattle,Office Supplies,95.43,6,572.58,Pending,47,Free,S01,candace.mcmahon@example.com,candace45
T15754,LC-17050,2016-02-03,2016-02-03 21:14:32,South,Richmond,Furniture,216.6,4,866.4,,48,Premium,S12,liz.carlisle@example.com, 
T18567,BG-11035,2016-11-17,2016-11-17 11:43:18,Central,The Colony,Office Supplies,3.81,4,15.232,Pending,27,Free,S12,barry.gonzalez@example.com,barry26
T19894,SH-19975,2016-07-25,2016-07-25 08:31:34,Central,Milwaukee,Furniture,100.89,4,403.56,Pending,67,Free,S03,sally.hughsby@example.com,sally95
T15407,TZ-21580,2016-02-22,2016-02-22 11:21:42,West,Los Angeles,Office Supplies,3.55,3,10.65,Completed,20,Premium,S11,tracy.zic@example.com,tracy63
T11535,MP-18175,2017-02-10,2017-02-10 21:10:30,West,Laguna Niguel,Furniture,101.99,2,203.983,Pending,22,Free,S02,,mike1
T13291,RD-19585,2015-12-13,2015-12-13 09:43:36,West,Temecula,Technology,36.24,1,36.24,Pending,18,Free,S01,rob.dowd@example.com,rob4
T16184,GB-14575,2015-09-21,2015-09-21 08:28:03,South,Columbia,Office Supplies,110.98,8,887.84,Failed,41,Basic,S06,giulietta.baptist@example.com,giulietta7
T17672,MA-17560,2015-11-27,2015-11-27 14:36:14,East,Everett,Furniture,,1,170.98,Failed,23,Free,S05,matt.abelman@example.com,matt66
T11034,AG-10390,2016-11-20,2016-11-20 19:36:49,East,Cincinnati,Office Supplies,5.23,3,15.696,Completed,35,Premium,S05,allen.goldenen@example.com,allen21
T14649,KB-16585,2017-05-14,2017-05-14 15:47:56,West,Seattle,Office Supplies,48.91,9,440.19,Failed,58,Free,S12,ken.black@example.com,ken25
T11555,VW-21775,2015-02-06,2015-02-06 13:36:25,West,Bellevue,Office Supplies,1.76,3,5.28,Pending,33,Basic,S10,victoria.wilson@example.com,victoria97
T10548,AS-10135,2017-11-19,2017-11-19 20:11:16,East,New York City,Office Supplies,6.68,2,13.36,Completed,27,Premium,S03,adrian.shami@example.com,adrian31
T18612,SE-20110,2017-11-13,2017-11-13 21:01:14,West,Oxnard,Technology,16.59,5,82.95,Failed,64,Premium,S10,sanjit.engle@example.com,sanjit54
